"7313 Aubrey Dr, Atlanta, GA",1800,1530,3,2.5,33.5556689,-84.4201183,Clayton County
"7313 Aubrey Dr, Atlanta, GA",1800,1995,4,3,33.5556689,-84.4201183,Clayton County
"7313 Aubrey Dr, Atlanta, GA",1800,1778,4,2,33.5556689,-84.4201183,Clayton County
"7313 Aubrey Dr, Atlanta, GA",1800,2200,3,2,33.5556689,-84.4201183,Clayton County
"7313 Aubrey Dr, Atlanta, GA",1800,1176,3,2,33.5556689,-84.4201183,Clayton County
"7313 Aubrey Dr, Atlanta, GA",1800,1176,3,1.5,33.5556689,-84.4201183,Clayton County
"7313 Aubrey Dr, Atlanta, GA",1800,1176,3,2,33.5556689,-84.4201183,Clayton County
"7313 Aubrey Dr, Atlanta, GA",1800,1797,4,2,33.5556689,-84.4201183,Clayton County
"7313 Aubrey Dr, Atlanta, GA",1800,1188,3,1,33.5556689,-84.4201183,Clayton County
"7313 Aubrey Dr, Atlanta, GA",1800,1202,3,2,33.5556689,-84.4201183,Clayton County
"1208 Pineglen Dr, Atlanta, GA",1049,2406,3,1.5,33.5928403,-84.4304164,Clayton County
"1208 Pineglen Dr, Atlanta, GA",1049,2406,3,1.5,33.5928403,-84.4304164,Clayton County
